continent,country,metric,year,value
Americas,Argentina,gdpPercap,1952,5911.315053
Americas,Argentina,lifeExp,1952,62.485
Americas,Argentina,pop,1952,17876956.0
Americas,Argentina,gdpPercap,1957,6856.856212
Americas,Argentina,lifeExp,1957,64.399
Americas,Argentina,pop,1957,19610538.0
Americas,Argentina,gdpPercap,1962,7133.166023
Americas,Argentina,lifeExp,1962,65.142
Americas,Argentina,pop,1962,21283783.0
Americas,Argentina,gdpPercap,1967,8052.953021
Americas,Argentina,lifeExp,1967,65.634
Americas,Argentina,pop,1967,22934225.0
Americas,Argentina,gdpPercap,1972,9443.038526
Americas,Argentina,lifeExp,1972,67.065
Americas,Argentina,pop,1972,24779799.0
Americas,Argentina,gdpPercap,1977,10079.02674
Americas,Argentina,lifeExp,1977,68.481
Americas,Argentina,pop,1977,26983828.0
Americas,Argentina,gdpPercap,1982,8997.897412
Americas,Argentina,lifeExp,1982,69.942
Americas,Argentina,pop,1982,29341374.0
Americas,Argentina,gdpPercap,1987,9139.671389
Americas,Argentina,lifeExp,1987,70.774
Americas,Argentina,pop,1987,31620918.0
Americas,Argentina,gdpPercap,1992,9308.41871
Americas,Argentina,lifeExp,1992,71.868
Americas,Argentina,pop,1992,33958947.0
Americas,Argentina,gdpPercap,1997,10967.28195
Americas,Argentina,lifeExp,1997,73.275
Americas,Argentina,pop,1997,36203463.0
Americas,Argentina,gdpPercap,2002,8797.640716
Americas,Argentina,lifeExp,2002,74.34
Americas,Argentina,pop,2002,38331121.0
Americas,Argentina,gdpPercap,2007,12779.37964
Americas,Argentina,lifeExp,2007,75.32
Americas,Argentina,pop,2007,40301927.0
Americas,Bolivia,gdpPercap,1952,2677.326347
Americas,Bolivia,lifeExp,1952,40.414
Americas,Bolivia,pop,1952,2883315.0
Americas,Bolivia,gdpPercap,1957,2127.686326
Americas,Bolivia,lifeExp,1957,41.89
Americas,Bolivia,pop,1957,3211738.0
Americas,Bolivia,gdpPercap,1962,2180.972546
Americas,Bolivia,lifeExp,1962,43.428
Americas,Bolivia,pop,1962,3593918.0
Americas,Bolivia,gdpPercap,1967,2586.886053
Americas,Bolivia,lifeExp,1967,45.032
Americas,Bolivia,pop,1967,4040665.0
Americas,Bolivia,gdpPercap,1972,2980.331339
Americas,Bolivia,lifeExp,1972,46.714
Americas,Bolivia,pop,1972,4565872.0
Americas,Bolivia,gdpPercap,1977,3548.097832
Americas,Bolivia,lifeExp,1977,50.023
Americas,Bolivia,pop,1977,5079716.0
Americas,Bolivia,gdpPercap,1982,3156.510452
Americas,Bolivia,lifeExp,1982,53.859
Americas,Bolivia,pop,1982,5642224.0
Americas,Bolivia,gdpPercap,1987,2753.69149
Americas,Bolivia,lifeExp,1987,57.251
Americas,Bolivia,pop,1987,6156369.0
Americas,Bolivia,gdpPercap,1992,2961.699694
Americas,Bolivia,lifeExp,1992,59.957
Americas,Bolivia,pop,1992,6893451.0
Americas,Bolivia,gdpPercap,1997,3326.143191
Americas,Bolivia,lifeExp,1997,62.05
Americas,Bolivia,pop,1997,7693188.0
Americas,Bolivia,gdpPercap,2002,3413.26269
Americas,Bolivia,lifeExp,2002,63.883
Americas,Bolivia,pop,2002,8445134.0
Americas,Bolivia,gdpPercap,2007,3822.137084
Americas,Bolivia,lifeExp,2007,65.554
Americas,Bolivia,pop,2007,9119152.0
Americas,Brazil,gdpPercap,1952,2108.944355
Americas,Brazil,lifeExp,1952,50.917
Americas,Brazil,pop,1952,56602560.0
Americas,Brazil,gdpPercap,1957,2487.365989
Americas,Brazil,lifeExp,1957,53.285
Americas,Brazil,pop,1957,65551171.0
Americas,Brazil,gdpPercap,1962,3336.585802
Americas,Brazil,lifeExp,1962,55.665
Americas,Brazil,pop,1962,76039390.0
Americas,Brazil,gdpPercap,1967,3429.864357
Americas,Brazil,lifeExp,1967,57.632
Americas,Brazil,pop,1967,88049823.0
Americas,Brazil,gdpPercap,1972,4985.711467
Americas,Brazil,lifeExp,1972,59.504
Americas,Brazil,pop,1972,100840058.0
Americas,Brazil,gdpPercap,1977,6660.118654
Americas,Brazil,lifeExp,1977,61.489
Americas,Brazil,pop,1977,114313951.0
Americas,Brazil,gdpPercap,1982,7030.835878
Americas,Brazil,lifeExp,1982,63.336
Americas,Brazil,pop,1982,128962939.0
Americas,Brazil,gdpPercap,1987,7807.095818
Americas,Brazil,lifeExp,1987,65.205
Americas,Brazil,pop,1987,142938076.0
Americas,Brazil,gdpPercap,1992,6950.283021
Americas,Brazil,lifeExp,1992,67.057
Americas,Brazil,pop,1992,155975974.0
Americas,Brazil,gdpPercap,1997,7957.980824
Americas,Brazil,lifeExp,1997,69.388
Americas,Brazil,pop,1997,168546719.0
Americas,Brazil,gdpPercap,2002,8131.212843
Americas,Brazil,lifeExp,2002,71.006
Americas,Brazil,pop,2002,179914212.0
Americas,Brazil,gdpPercap,2007,9065.800825
Americas,Brazil,lifeExp,2007,72.39
Americas,Brazil,pop,2007,190010647.0
Americas,Canada,gdpPercap,1952,11367.16112
Americas,Canada,lifeExp,1952,68.75
Americas,Canada,pop,1952,14785584.0
Americas,Canada,gdpPercap,1957,12489.95006
Americas,Canada,lifeExp,1957,69.96
Americas,Canada,pop,1957,17010154.0
Americas,Canada,gdpPercap,1962,13462.48555
Americas,Canada,lifeExp,1962,71.3
Americas,Canada,pop,1962,18985849.0
Americas,Canada,gdpPercap,1967,16076.58803
Americas,Canada,lifeExp,1967,72.13
Americas,Canada,pop,1967,20819767.0
Americas,Canada,gdpPercap,1972,18970.57086
Americas,Canada,lifeExp,1972,72.88
Americas,Canada,pop,1972,22284500.0
Americas,Canada,gdpPercap,1977,22090.88306
Americas,Canada,lifeExp,1977,74.21
Americas,Canada,pop,1977,23796400.0
Americas,Canada,gdpPercap,1982,22898.79214
Americas,Canada,lifeExp,1982,75.76
Americas,Canada,pop,1982,25201900.0
Americas,Canada,gdpPercap,1987,26626.51503
Americas,Canada,lifeExp,1987,76.86
Americas,Canada,pop,1987,26549700.0
Americas,Canada,gdpPercap,1992,26342.88426
Americas,Canada,lifeExp,1992,77.95
Americas,Canada,pop,1992,28523502.0
Americas,Canada,gdpPercap,1997,28954.92589
Americas,Canada,lifeExp,1997,78.61
Americas,Canada,pop,1997,30305843.0
Americas,Canada,gdpPercap,2002,33328.96507
Americas,Canada,lifeExp,2002,79.77
Americas,Canada,pop,2002,31902268.0
Americas,Canada,gdpPercap,2007,36319.23501
Americas,Canada,lifeExp,2007,80.653
Americas,Canada,pop,2007,33390141.0
Americas,Chile,gdpPercap,1952,3939.978789
Americas,Chile,lifeExp,1952,54.745
Americas,Chile,pop,1952,6377619.0
Americas,Chile,gdpPercap,1957,4315.622723
Americas,Chile,lifeExp,1957,56.074
Americas,Chile,pop,1957,7048426.0
Americas,Chile,gdpPercap,1962,4519.094331
Americas,Chile,lifeExp,1962,57.924
Americas,Chile,pop,1962,7961258.0
Americas,Chile,gdpPercap,1967,5106.654313
Americas,Chile,lifeExp,1967,60.523
Americas,Chile,pop,1967,8858908.0
Americas,Chile,gdpPercap,1972,5494.024437
Americas,Chile,lifeExp,1972,63.441
Americas,Chile,pop,1972,9717524.0
Americas,Chile,gdpPercap,1977,4756.763836
Americas,Chile,lifeExp,1977,67.052
Americas,Chile,pop,1977,10599793.0
Americas,Chile,gdpPercap,1982,5095.665738
Americas,Chile,lifeExp,1982,70.565
Americas,Chile,pop,1982,11487112.0
Americas,Chile,gdpPercap,1987,5547.063754
Americas,Chile,lifeExp,1987,72.492
Americas,Chile,pop,1987,12463354.0
Americas,Chile,gdpPercap,1992,7596.125964
Americas,Chile,lifeExp,1992,74.126
Americas,Chile,pop,1992,13572994.0
Americas,Chile,gdpPercap,1997,10118.05318
Americas,Chile,lifeExp,1997,75.816
Americas,Chile,pop,1997,14599929.0
Americas,Chile,gdpPercap,2002,10778.78385
Americas,Chile,lifeExp,2002,77.86
Americas,Chile,pop,2002,15497046.0
Americas,Chile,gdpPercap,2007,13171.63885
Americas,Chile,lifeExp,2007,78.553
Americas,Chile,pop,2007,16284741.0
Americas,Colombia,gdpPercap,1952,2144.115096
Americas,Colombia,lifeExp,1952,50.643
Americas,Colombia,pop,1952,12350771.0
Americas,Colombia,gdpPercap,1957,2323.805581
Americas,Colombia,lifeExp,1957,55.118
Americas,Colombia,pop,1957,14485993.0
Americas,Colombia,gdpPercap,1962,2492.351109
Americas,Colombia,lifeExp,1962,57.863
Americas,Colombia,pop,1962,17009885.0
Americas,Colombia,gdpPercap,1967,2678.729839
Americas,Colombia,lifeExp,1967,59.963
Americas,Colombia,pop,1967,19764027.0
Americas,Colombia,gdpPercap,1972,3264.660041
Americas,Colombia,lifeExp,1972,61.623
Americas,Colombia,pop,1972,22542890.0
Americas,Colombia,gdpPercap,1977,3815.80787
Americas,Colombia,lifeExp,1977,63.837
Americas,Colombia,pop,1977,25094412.0
Americas,Colombia,gdpPercap,1982,4397.575659
Americas,Colombia,lifeExp,1982,66.653
Americas,Colombia,pop,1982,27764644.0
Americas,Colombia,gdpPercap,1987,4903.2191
Americas,Colombia,lifeExp,1987,67.768
Americas,Colombia,pop,1987,30964245.0
Americas,Colombia,gdpPercap,1992,5444.648617
Americas,Colombia,lifeExp,1992,68.421
Americas,Colombia,pop,1992,34202721.0
Americas,Colombia,gdpPercap,1997,6117.361746
Americas,Colombia,lifeExp,1997,70.313
Americas,Colombia,pop,1997,37657830.0
Americas,Colombia,gdpPercap,2002,5755.259962
Americas,Colombia,lifeExp,2002,71.682
Americas,Colombia,pop,2002,41008227.0
Americas,Colombia,gdpPercap,2007,7006.580419
Americas,Colombia,lifeExp,2007,72.889
Americas,Colombia,pop,2007,44227550.0
Americas,Costa Rica,gdpPercap,1952,2627.009471
Americas,Costa Rica,lifeExp,1952,57.206
Americas,Costa Rica,pop,1952,926317.0
Americas,Costa Rica,gdpPercap,1957,2990.010802
Americas,Costa Rica,lifeExp,1957,60.026
Americas,Costa Rica,pop,1957,1112300.0
Americas,Costa Rica,gdpPercap,1962,3460.937025
Americas,Costa Rica,lifeExp,1962,62.842
Americas,Costa Rica,pop,1962,1345187.0
Americas,Costa Rica,gdpPercap,1967,4161.727834
Americas,Costa Rica,lifeExp,1967,65.424
Americas,Costa Rica,pop,1967,1588717.0
Americas,Costa Rica,gdpPercap,1972,5118.146939
Americas,Costa Rica,lifeExp,1972,67.849
Americas,Costa Rica,pop,1972,1834796.0
Americas,Costa Rica,gdpPercap,1977,5926.876967
Americas,Costa Rica,lifeExp,1977,70.75
Americas,Costa Rica,pop,1977,2108457.0
Americas,Costa Rica,gdpPercap,1982,5262.734751
Americas,Costa Rica,lifeExp,1982,73.45
Americas,Costa Rica,pop,1982,2424367.0
Americas,Costa Rica,gdpPercap,1987,5629.915318
Americas,Costa Rica,lifeExp,1987,74.752
Americas,Costa Rica,pop,1987,2799811.0
Americas,Costa Rica,gdpPercap,1992,6160.416317
Americas,Costa Rica,lifeExp,1992,75.713
Americas,Costa Rica,pop,1992,3173216.0
Americas,Costa Rica,gdpPercap,1997,6677.045314
Americas,Costa Rica,lifeExp,1997,77.26
Americas,Costa Rica,pop,1997,3518107.0
Americas,Costa Rica,gdpPercap,2002,7723.447195
Americas,Costa Rica,lifeExp,2002,78.123
Americas,Costa Rica,pop,2002,3834934.0
Americas,Costa Rica,gdpPercap,2007,9645.06142
Americas,Costa Rica,lifeExp,2007,78.782
Americas,Costa Rica,pop,2007,4133884.0
Americas,Cuba,gdpPercap,1952,5586.53878
Americas,Cuba,lifeExp,1952,59.421
Americas,Cuba,pop,1952,6007797.0
Americas,Cuba,gdpPercap,1957,6092.174359
Americas,Cuba,lifeExp,1957,62.325
Americas,Cuba,pop,1957,6640752.0
Americas,Cuba,gdpPercap,1962,5180.75591
Americas,Cuba,lifeExp,1962,65.246
Americas,Cuba,pop,1962,7254373.0
Americas,Cuba,gdpPercap,1967,5690.268015
Americas,Cuba,lifeExp,1967,68.29
Americas,Cuba,pop,1967,8139332.0
Americas,Cuba,gdpPercap,1972,5305.445256
Americas,Cuba,lifeExp,1972,70.723
Americas,Cuba,pop,1972,8831348.0
Americas,Cuba,gdpPercap,1977,6380.494966
Americas,Cuba,lifeExp,1977,72.649
Americas,Cuba,pop,1977,9537988.0
Americas,Cuba,gdpPercap,1982,7316.918107
Americas,Cuba,lifeExp,1982,73.717
Americas,Cuba,pop,1982,9789224.0
Americas,Cuba,gdpPercap,1987,7532.924763
Americas,Cuba,lifeExp,1987,74.174
Americas,Cuba,pop,1987,10239839.0
Americas,Cuba,gdpPercap,1992,5592.843963
Americas,Cuba,lifeExp,1992,74.414
Americas,Cuba,pop,1992,10723260.0
Americas,Cuba,gdpPercap,1997,5431.990415
Americas,Cuba,lifeExp,1997,76.151
Americas,Cuba,pop,1997,10983007.0
Americas,Cuba,gdpPercap,2002,6340.646683
Americas,Cuba,lifeExp,2002,77.158
Americas,Cuba,pop,2002,11226999.0
Americas,Cuba,gdpPercap,2007,8948.102923
Americas,Cuba,lifeExp,2007,78.273
Americas,Cuba,pop,2007,11416987.0
Americas,Dominican Republic,gdpPercap,1952,1397.717137
Americas,Dominican Republic,lifeExp,1952,45.928
Americas,Dominican Republic,pop,1952,2491346.0
Americas,Dominican Republic,gdpPercap,1957,1544.402995
Americas,Dominican Republic,lifeExp,1957,49.828
Americas,Dominican Republic,pop,1957,2923186.0
Americas,Dominican Republic,gdpPercap,1962,1662.137359
Americas,Dominican Republic,lifeExp,1962,53.459
Americas,Dominican Republic,pop,1962,3453434.0
Americas,Dominican Republic,gdpPercap,1967,1653.723003
Americas,Dominican Republic,lifeExp,1967,56.751
Americas,Dominican Republic,pop,1967,4049146.0
Americas,Dominican Republic,gdpPercap,1972,2189.874499
Americas,Dominican Republic,lifeExp,1972,59.631
Americas,Dominican Republic,pop,1972,4671329.0
Americas,Dominican Republic,gdpPercap,1977,2681.9889
Americas,Dominican Republic,lifeExp,1977,61.788
Americas,Dominican Republic,pop,1977,5302800.0
Americas,Dominican Republic,gdpPercap,1982,2861.092386
Americas,Dominican Republic,lifeExp,1982,63.727
Americas,Dominican Republic,pop,1982,5968349.0
Americas,Dominican Republic,gdpPercap,1987,2899.842175
Americas,Dominican Republic,lifeExp,1987,66.046
Americas,Dominican Republic,pop,1987,6655297.0
Americas,Dominican Republic,gdpPercap,1992,3044.214214
Americas,Dominican Republic,lifeExp,1992,68.457
Americas,Dominican Republic,pop,1992,7351181.0
Americas,Dominican Republic,gdpPercap,1997,3614.101285
Americas,Dominican Republic,lifeExp,1997,69.957
Americas,Dominican Republic,pop,1997,7992357.0
Americas,Dominican Republic,gdpPercap,2002,4563.808154
Americas,Dominican Republic,lifeExp,2002,70.847
Americas,Dominican Republic,pop,2002,8650322.0
Americas,Dominican Republic,gdpPercap,2007,6025.374752
Americas,Dominican Republic,lifeExp,2007,72.235
Americas,Dominican Republic,pop,2007,9319622.0
Americas,Ecuador,gdpPercap,1952,3522.110717
Americas,Ecuador,lifeExp,1952,48.357
Americas,Ecuador,pop,1952,3548753.0
Americas,Ecuador,gdpPercap,1957,3780.546651
Americas,Ecuador,lifeExp,1957,51.356
Americas,Ecuador,pop,1957,4058385.0
Americas,Ecuador,gdpPercap,1962,4086.114078
Americas,Ecuador,lifeExp,1962,54.64
Americas,Ecuador,pop,1962,4681707.0
Americas,Ecuador,gdpPercap,1967,4579.074215
Americas,Ecuador,lifeExp,1967,56.678
Americas,Ecuador,pop,1967,5432424.0
Americas,Ecuador,gdpPercap,1972,5280.99471
Americas,Ecuador,lifeExp,1972,58.796
Americas,Ecuador,pop,1972,6298651.0
Americas,Ecuador,gdpPercap,1977,6679.62326
Americas,Ecuador,lifeExp,1977,61.31
Americas,Ecuador,pop,1977,7278866.0
Americas,Ecuador,gdpPercap,1982,7213.791267
Americas,Ecuador,lifeExp,1982,64.342
Americas,Ecuador,pop,1982,8365850.0
Americas,Ecuador,gdpPercap,1987,6481.776993
Americas,Ecuador,lifeExp,1987,67.231
Americas,Ecuador,pop,1987,9545158.0
Americas,Ecuador,gdpPercap,1992,7103.702595
Americas,Ecuador,lifeExp,1992,69.613
Americas,Ecuador,pop,1992,10748394.0
Americas,Ecuador,gdpPercap,1997,7429.455877
Americas,Ecuador,lifeExp,1997,72.312
Americas,Ecuador,pop,1997,11911819.0
Americas,Ecuador,gdpPercap,2002,5773.044512
Americas,Ecuador,lifeExp,2002,74.173
Americas,Ecuador,pop,2002,12921234.0
Americas,Ecuador,gdpPercap,2007,6873.262326
Americas,Ecuador,lifeExp,2007,74.994
Americas,Ecuador,pop,2007,13755680.0
Americas,El Salvador,gdpPercap,1952,3048.3029
Americas,El Salvador,lifeExp,1952,45.262
Americas,El Salvador,pop,1952,2042865.0
Americas,El Salvador,gdpPercap,1957,3421.523218
Americas,El Salvador,lifeExp,1957,48.57
Americas,El Salvador,pop,1957,2355805.0
Americas,El Salvador,gdpPercap,1962,3776.803627
Americas,El Salvador,lifeExp,1962,52.307
Americas,El Salvador,pop,1962,2747687.0
Americas,El Salvador,gdpPercap,1967,4358.595393
Americas,El Salvador,lifeExp,1967,55.855
Americas,El Salvador,pop,1967,3232927.0
Americas,El Salvador,gdpPercap,1972,4520.246008
Americas,El Salvador,lifeExp,1972,58.207
Americas,El Salvador,pop,1972,3790903.0
Americas,El Salvador,gdpPercap,1977,5138.922374
Americas,El Salvador,lifeExp,1977,56.696
Americas,El Salvador,pop,1977,4282586.0
Americas,El Salvador,gdpPercap,1982,4098.344175
Americas,El Salvador,lifeExp,1982,56.604
Americas,El Salvador,pop,1982,4474873.0
Americas,El Salvador,gdpPercap,1987,4140.442097
Americas,El Salvador,lifeExp,1987,63.154
Americas,El Salvador,pop,1987,4842194.0
Americas,El Salvador,gdpPercap,1992,4444.2317
Americas,El Salvador,lifeExp,1992,66.798
Americas,El Salvador,pop,1992,5274649.0
Americas,El Salvador,gdpPercap,1997,5154.825496
Americas,El Salvador,lifeExp,1997,69.535
Americas,El Salvador,pop,1997,5783439.0
Americas,El Salvador,gdpPercap,2002,5351.568666
Americas,El Salvador,lifeExp,2002,70.734
Americas,El Salvador,pop,2002,6353681.0
Americas,El Salvador,gdpPercap,2007,5728.353514
Americas,El Salvador,lifeExp,2007,71.878
Americas,El Salvador,pop,2007,6939688.0
Americas,Guatemala,gdpPercap,1952,2428.237769
Americas,Guatemala,lifeExp,1952,42.023
Americas,Guatemala,pop,1952,3146381.0
Americas,Guatemala,gdpPercap,1957,2617.155967
Americas,Guatemala,lifeExp,1957,44.142
Americas,Guatemala,pop,1957,3640876.0
Americas,Guatemala,gdpPercap,1962,2750.364446
Americas,Guatemala,lifeExp,1962,46.954
Americas,Guatemala,pop,1962,4208858.0
Americas,Guatemala,gdpPercap,1967,3242.531147
Americas,Guatemala,lifeExp,1967,50.016
Americas,Guatemala,pop,1967,4690773.0
Americas,Guatemala,gdpPercap,1972,4031.408271
Americas,Guatemala,lifeExp,1972,53.738
Americas,Guatemala,pop,1972,5149581.0
Americas,Guatemala,gdpPercap,1977,4879.992748
Americas,Guatemala,lifeExp,1977,56.029
Americas,Guatemala,pop,1977,5703430.0
Americas,Guatemala,gdpPercap,1982,4820.49479
Americas,Guatemala,lifeExp,1982,58.137
Americas,Guatemala,pop,1982,6395630.0
Americas,Guatemala,gdpPercap,1987,4246.485974
Americas,Guatemala,lifeExp,1987,60.782
Americas,Guatemala,pop,1987,7326406.0
Americas,Guatemala,gdpPercap,1992,4439.45084
Americas,Guatemala,lifeExp,1992,63.373
Americas,Guatemala,pop,1992,8486949.0
Americas,Guatemala,gdpPercap,1997,4684.313807
Americas,Guatemala,lifeExp,1997,66.322
Americas,Guatemala,pop,1997,9803875.0
Americas,Guatemala,gdpPercap,2002,4858.347495
Americas,Guatemala,lifeExp,2002,68.978
Americas,Guatemala,pop,2002,11178650.0
Americas,Guatemala,gdpPercap,2007,5186.050003
Americas,Guatemala,lifeExp,2007,70.259
Americas,Guatemala,pop,2007,12572928.0
Americas,Haiti,gdpPercap,1952,1840.366939
Americas,Haiti,lifeExp,1952,37.579
Americas,Haiti,pop,1952,3201488.0
Americas,Haiti,gdpPercap,1957,1726.887882
Americas,Haiti,lifeExp,1957,40.696
Americas,Haiti,pop,1957,3507701.0
Americas,Haiti,gdpPercap,1962,1796.589032
Americas,Haiti,lifeExp,1962,43.59
Americas,Haiti,pop,1962,3880130.0
Americas,Haiti,gdpPercap,1967,1452.057666
Americas,Haiti,lifeExp,1967,46.243
Americas,Haiti,pop,1967,4318137.0
Americas,Haiti,gdpPercap,1972,1654.456946
Americas,Haiti,lifeExp,1972,48.042
Americas,Haiti,pop,1972,4698301.0
Americas,Haiti,gdpPercap,1977,1874.298931
Americas,Haiti,lifeExp,1977,49.923
Americas,Haiti,pop,1977,4908554.0
Americas,Haiti,gdpPercap,1982,2011.159549
Americas,Haiti,lifeExp,1982,51.461
Americas,Haiti,pop,1982,5198399.0
Americas,Haiti,gdpPercap,1987,1823.015995
Americas,Haiti,lifeExp,1987,53.636
Americas,Haiti,pop,1987,5756203.0
Americas,Haiti,gdpPercap,1992,1456.309517
Americas,Haiti,lifeExp,1992,55.089
Americas,Haiti,pop,1992,6326682.0
Americas,Haiti,gdpPercap,1997,1341.726931
Americas,Haiti,lifeExp,1997,56.671
Americas,Haiti,pop,1997,6913545.0
Americas,Haiti,gdpPercap,2002,1270.364932
Americas,Haiti,lifeExp,2002,58.137
Americas,Haiti,pop,2002,7607651.0
Americas,Haiti,gdpPercap,2007,1201.637154
Americas,Haiti,lifeExp,2007,60.916
Americas,Haiti,pop,2007,8502814.0
Americas,Honduras,gdpPercap,1952,2194.926204
Americas,Honduras,lifeExp,1952,41.912
Americas,Honduras,pop,1952,1517453.0
Americas,Honduras,gdpPercap,1957,2220.487682
Americas,Honduras,lifeExp,1957,44.665
Americas,Honduras,pop,1957,1770390.0
Americas,Honduras,gdpPercap,1962,2291.156835
Americas,Honduras,lifeExp,1962,48.041
Americas,Honduras,pop,1962,2090162.0
Americas,Honduras,gdpPercap,1967,2538.269358
Americas,Honduras,lifeExp,1967,50.924
Americas,Honduras,pop,1967,2500689.0
Americas,Honduras,gdpPercap,1972,2529.842345
Americas,Honduras,lifeExp,1972,53.884
Americas,Honduras,pop,1972,2965146.0
Americas,Honduras,gdpPercap,1977,3203.208066
Americas,Honduras,lifeExp,1977,57.402
Americas,Honduras,pop,1977,3055235.0
Americas,Honduras,gdpPercap,1982,3121.760794
Americas,Honduras,lifeExp,1982,60.909
Americas,Honduras,pop,1982,3669448.0
Americas,Honduras,gdpPercap,1987,3023.096699
Americas,Honduras,lifeExp,1987,64.492
Americas,Honduras,pop,1987,4372203.0
Americas,Honduras,gdpPercap,1992,3081.694603
Americas,Honduras,lifeExp,1992,66.399
Americas,Honduras,pop,1992,5077347.0
Americas,Honduras,gdpPercap,1997,3160.454906
Americas,Honduras,lifeExp,1997,67.659
Americas,Honduras,pop,1997,5867957.0
Americas,Honduras,gdpPercap,2002,3099.72866
Americas,Honduras,lifeExp,2002,68.565
Americas,Honduras,pop,2002,6677328.0
Americas,Honduras,gdpPercap,2007,3548.330846
Americas,Honduras,lifeExp,2007,70.198
Americas,Honduras,pop,2007,7483763.0
Americas,Jamaica,gdpPercap,1952,2898.530881
Americas,Jamaica,lifeExp,1952,58.53
Americas,Jamaica,pop,1952,1426095.0
Americas,Jamaica,gdpPercap,1957,4756.525781
Americas,Jamaica,lifeExp,1957,62.61
Americas,Jamaica,pop,1957,1535090.0
Americas,Jamaica,gdpPercap,1962,5246.107524
Americas,Jamaica,lifeExp,1962,65.61
Americas,Jamaica,pop,1962,1665128.0
Americas,Jamaica,gdpPercap,1967,6124.703451
Americas,Jamaica,lifeExp,1967,67.51
Americas,Jamaica,pop,1967,1861096.0
Americas,Jamaica,gdpPercap,1972,7433.889293
Americas,Jamaica,lifeExp,1972,69.0
Americas,Jamaica,pop,1972,1997616.0
Americas,Jamaica,gdpPercap,1977,6650.195573
Americas,Jamaica,lifeExp,1977,70.11
Americas,Jamaica,pop,1977,2156814.0
Americas,Jamaica,gdpPercap,1982,6068.05135
Americas,Jamaica,lifeExp,1982,71.21
Americas,Jamaica,pop,1982,2298309.0
Americas,Jamaica,gdpPercap,1987,6351.237495
Americas,Jamaica,lifeExp,1987,71.77
Americas,Jamaica,pop,1987,2326606.0
Americas,Jamaica,gdpPercap,1992,7404.923685
Americas,Jamaica,lifeExp,1992,71.766
Americas,Jamaica,pop,1992,2378618.0
